,_id,name,owner,tracks,id
7717,{'$oid': '5730d2bb88e15285dc1ff5ed'},The Rolling Stones,2b1c5fa450bbd29eb84422255edee2ae,"['4w2EzYwas6H1tag5Job5pN', '7lY8aoN3wUR3NY4nUwigPv', '263Iuyk08ks1v6FIudUIGD', '7FmCuUt3Jw28qNvUa4acEz', '6YEq8UF9EYlMrIVWc35CPH', '25tMMC6E8dcqzgYiw09m9v', '10IdU8PgujnWOe33sWQipV', '1b6AW6uDrtrUN0Y6GJR45j', '2FkBzncOXWo7pnN8oqm7Wx', '3Cxt6La6deD1McPBZDr2gI', '1hIQPCM3oWXrpnXmgTDaKG', '3tIvHt7VaIenprWXrYzgwb', '6fLTxkL2wgC40fBM6IIe7r', '0t7ttzoe3dV0mah4lBI2kx', '0C7w4XnkIGu11MpNWbiTLB', '7HKez549fwJQDzx3zLjHKC', '779r8XGvQhfBrojXYAbTNb', '6lFZbCc7pn6Lme1NP7qQqQ', '4s8wL4SxEmAEd6XO9mi1Pn', '5XkDBGAEieFjCAl3uMQ4WR', '0f7VY69zhtS20Xm5PVYCm5']",5730d2bb88e15285dc1ff5ed
7718,{'$oid': '5730d2bb88e15285dc1ff5ee'},Bert Kaempfert And His Orchestra â€“ A Swingin' Safari (Remastered),2b1c5fa450bbd29eb84422255edee2ae,"['4gbMiLDhSNX4R60SVi3cbw', '5LeBmn8uKkzW7hwqbAzln6', '1O4uiJuGM1HPOrnDwJ3UrI', '3H3tU3Px0shcEq18WkRY3p', '6nRodO257vUKvXrdgERzeq', '37HoAXq06ym4Be4XUkCXYz', '00joKAAGaEphNoxFQ3aKC4', '0awxfiXacEUs8SjEfHZGEY', '3crUTMgah0YEgOubdAMxE3', '2kl2CThO24j4FPsFUkMKYP', '3eslbdFFQ3SWI5kSfxVu7M', '16LrWsnvVTvPoqhb8HEZIk']",5730d2bb88e15285dc1ff5ee
7719,{'$oid': '5730d2bb88e15285dc1ff5ef'},Ratatat â€“ Magnifique,2b1c5fa450bbd29eb84422255edee2ae,"['3aAyq2U9wnXoUhCqbNP1Cz', '22fmO0CWvw5OvORIGgmRRF', '5iCdECVcGtR2DMEjPM92yn', '1UD1u6jf7p4Egb60JGNcZ3', '4VgAcPrTYw3GL225moXGvl', '4qYFdMoXUwPcY5ZKnC1nbQ', '33wl0QXHIHCX9yrO7CGmMc', '57zsshAdMDT2bQwtY44C6v', '4JjYs6d5La3Dnqj1CiSkAo', '2zlOCBcS1CCIUkgpz78ahY', '3ky9GLxwCV9lmws9LRoGV8', '17uomp5rgE1MSNfjKXO4c2', '5KOyHaWqgrJIWMAzIp0iym', '3s25iX3minD5jORW4KpANZ']",5730d2bb88e15285dc1ff5ef
7720,{'$oid': '5730d2bb88e15285dc1ff5f0'},Portugal. The Man â€“ Evil Friends,2b1c5fa450bbd29eb84422255edee2ae,"['43QhrhgRrH9NWy6eoUro4X', '4WMuY659P2MKnoW40oGXe8', '633TjzvG2smpc0aYgN9Xkd', '7iOyMOxdOULvXqUqC26spJ', '750KcuaMGnnfxyYP0zf2eP', '4rcNXoJfc2nMHAUXOkUiE2', '62d2bS1weWhdHZH1lSpJp8', '3LBBeej1zGctWlJNpNa4I6', '1lpN3qsugqtMR49xwzHYnt', '2VjySzgGQeZcMGWuPMAnBF', '46MlVmtQ2B9qXQeM5qJIhr', '2zhXf2DDA8AbPPmbIVPL43']",5730d2bb88e15285dc1ff5f0
7721,{'$oid': '5730d2bb88e15285dc1ff5f1'},Away We Go Original Motion Picture Soundtrack,2b1c5fa450bbd29eb84422255edee2ae,"['0l4clqQ4hCTKCRyqPCgjX7', '44CCdWsUN75d4GvCyHgrHU', '3wCp8O9oulMsQvJAw3k3uI', '61Pom6LxuYTLrRD2MYxEyN', '7bcAhJxEVfXwxOpBQuk0nJ', '14aLekb5zzAQlM4MKa9KFB', '3hQ3TwNcMZe6Q9LB0NrYq2', '0IDtqr73CDGRQ1Gooo2ojN', '1IJyBbZVJ9LwXFdhcFFT3b', '4CpcaMoc3Z47oc91CYDClF', '0ZLBkI5KdpeUtL90D958GV', '3kHEYwD3HVUzECm3mbElgW', '1GpQoXL65bxDKMrUSJvEh0']",5730d2bb88e15285dc1ff5f1
7722,{'$oid': '5730d2bb88e15285dc1ff5f2'},Nine Types of Light,2b1c5fa450bbd29eb84422255edee2ae,"['3sgLS1bQj1rjSXbsYAVLfk', '4mK6TFAjcxosUKYTpNJ1Gr', '2FqylU7pkxtBGCHjoesvy2', '2WTrAgzmv1XzU39qCynjpe', '6x1eNB6mT6Yg8eO14xvZR6', '0w398c0CIA5I5Gbo4wzxLt', '74hNp9aY3IrT7tMjueJm7N', '14n7hUzSGcdhUjwLHEymag', '5EY1LdoIwt6IUFxCypgPd7', '0VzlLQQE3dLVfKqrTzQqXX', '6LiWpzzfRFdV0PYy4spwqn', '6kQNj3Gml28pLNmKdSTeUm', '61UgtgHXcTjWqiJ2CMvWiE']",5730d2bb88e15285dc1ff5f2
7723,{'$oid': '5730d2bb88e15285dc1ff5f3'},Clare's Playlist,2b1c5fa450bbd29eb84422255edee2ae,"['7Cb2P7GzPdFQGtnvt2Uyrh', '2y2Ntoc7ZS3mCBZKnZC8K0', '0mBkoM8r7KAQzZij5swTUL', '1lpN3qsugqtMR49xwzHYnt', '2deGlOVCEFYy0qpepY2dAp', '3QnLSwpsMgFRBhswQ0Kv4u', '48gsLPdOUEDjr7P8Wvykne', '4rTMEmmON0pXQ21wh9r4zh', '6gH59IdhJjak1UJDLoPWkJ', '74reD6Vha9tSy1ReFmyW40', '0OLyp6n6yMwIzzlubXDrsK', '78AaMLOriBZuohWdUV3IzE', '6dNSYDQ4YMSHB1LB6oOm6z', '7yq4Qj7cqayVTp3FF9CWbm', '5WW2D9aRqJqF9QtvUBSv6V', '0VzlLQQE3dLVfKqrTzQqXX', '1NGOOvgNhQcQ5yuDIyMzuo', '1aJJ3ciSmS8DXJL1DK0w1o', '5xSxQJcFDmEE06QBa9KWBz', '0SRgVYcDYttX5Huc5FGB2M', '2Ritp1JnKLP2zuHTWuVjmC', '0avAXfzaw7WTXuqC8Lzh2h', '2PYd6dM9Bqo28ACUrPIgAD']",5730d2bb88e15285dc1ff5f3
7724,{'$oid': '5730d2bb88e15285dc1ff5f4'},My Shazam Tracks,2b1c5fa450bbd29eb84422255edee2ae,"['2RpMHnKzl9tUM8I7DBsjqJ', '52L4oGMZEkUxjVt58jkJa7', '2koS4fD3kzizdnzWzyrxyT', '0jN9GPdDL0HxbeW22w80y3', '6q4sWnwNd6bwDqyuCMLwpN', '4YNspzNaPiQAdS7ach8wv7', '5iXuX70Sxp6sKdumBcQQW7', '5Sf3GyLEAzJXxZ5mbCPXTu', '3w8qx5creH2HG2YMFudXmQ', '5ZMi9CezojR2Kg8uYx0gti', '5qfTMPdldSRwnIulbP8HMR', '124fPPpfilKedE6GGqVMyv', '7q0aQpiLv5tIsupcgQ3Ny4', '7jO2B8Xgfu7D9vj60XiG7Y', '53NAvqcqHQnOR1WRME88BN', '1NTQxWeV2QnZWvCYDh1FVS', '3ZRvYw3UuvHemty0UHKRSI', '0HCfOsaU0UIwMdNC3AxZdv', '4dL1HwRWQgWK9timX9PLex', '2VmA7bm5ECiYZfw7x4Nzku', '0aGSUNleFqs5HNEJcwqvXJ', '5VSCgNlSmTV2Yq5lB40Eaw', '0vDgtmc5vMDyE69oYnAbUm', '7MIMGmYYmu9EbZJAYyPHJ7', '1h3DjrHrk2nknxfHGujxyO', '313z5XYoZ7cOvTcwLrAApD', '4rrbjzu3jWB5fIqHPsKaZ2']",5730d2bb88e15285dc1ff5f4
7725,{'$oid': '5730d2bb88e15285dc1ff5f5'},St. Paul & The Broken Bones â€“ Half the City,2b1c5fa450bbd29eb84422255edee2ae,"['1EpL6F24hpt6mhy1iKKIjd', '5uaRmmYZor8RE7O8yKLy6n', '0Of5so0SmxQprfv96NkXhb', '4B7WA4pVf5dRoynzmWcOkj', '1KD95IObV2ZsD6MasAuBF1', '2hE6OznYe8qV2rnuRyuIgJ', '3WQ3LmNF9qjeKOrVMM76wz', '7dqPewdcaKZJb7CIhcbrQX', '3jqop9RLKHMSJFiZgfS4Mh', '7mXMvaTBAqxKvetPjyftni', '2UUZYUcmpGgmIE01rJ46go', '5k4HPcNYq1gu704fBzC6sI']",5730d2bb88e15285dc1ff5f5
7726,{'$oid': '5730d2bb88e15285dc1ff5f6'},Tune-Yards,2b1c5fa450bbd29eb84422255edee2ae,"['2Y18prAsh0obYNEbm7POvZ', '3lBRQOWGPgr8cKQo5S3l5F', '4ltsJNDSej8NIuwihamyCd', '2LYdaAjGd0MIZmxadbPbTA', '78AaMLOriBZuohWdUV3IzE', '5gl1ddkGpV4xGQxtyWX6rt', '7KNvDyOQ3e0MgmqSYCpDf8', '1NjmSXMzvwoM3lHmDRcUfs', '7ntT9X35Y8FspsqYI2qRi3', '3UJVvOXCH3Qpi8WCXQg9Zd', '5xSxQJcFDmEE06QBa9KWBz', '4NLbG8LGM9dJiKb04XliyS', '0SRgVYcDYttX5Huc5FGB2M', '0j6EnzAah4dOpZLVkPij1E', '30Qj4Kkf1z1nyc3DPl9BIo', '3WQScg57KuTsPE1Iuwb0Zr']",5730d2bb88e15285dc1ff5f6
7727,{'$oid': '5730d2bb88e15285dc1ff5f7'},Lake Street Dive,2b1c5fa450bbd29eb84422255edee2ae,"['6T7bTpivIgiUV4rILSQbyd', '7BEifvvRJ4MR2N55IECRfq', '7Geea3WeJ2WuwfRebq8lUw', '3wFMjHkMIGqpH3lvcBHlxb', '4rTMEmmON0pXQ21wh9r4zh', '1E7sa2r07ElhFQjlAJTkED', '60XRGvsUXQVf5UA0a5B8pM', '19lWlta17JTx2qj7RChfr3', '44BOvzpGP85Gq3RYA9yioX', '0NSEZeWHkYCknk1nAVO1Fh', '3RXmCSVjDyiVeRXEEdmfvX', '02Rq1V2HCRzo4VsD3E5Hjo', '5rIBUKIFdETsNqrs8p3jhA', '6O8UUS3Q397AEitoso5iR1', '0fBSfSMaVyErVKMftp7uqG', '4m3ZApn3idXD2FRhtKCoYI', '5I5PVIrjIcZ7F8pbWWupeC', '4HxFgGOkdeOskzwyTxC5fn', '02IYteWuJuOUjPgzdFfg6h', '6gxZLe2tUdy1U51aql0mfR', '132qN3wnA52ou9ZYAXVVge', '2xgGUdYsBvZvKqbHWs4HyV', '73Kq49vx3IoTv9snq3LWU7', '35Zg1CC1d9kPXdvIFogYmg']",5730d2bb88e15285dc1ff5f7
7728,{'$oid': '5730d2bb88e15285dc1ff5f8'},TV On The Radio â€“ Seeds,2b1c5fa450bbd29eb84422255edee2ae,"['1DTcp9UxTQXRPX6tZOGpMS', '5wB5aFKoV3GtIWLMn9douN', '78rsjbLfL9aL5s7lXYzNa7', '1HzM1CNhYHfnZCtTLlI8BB', '2dc80E33omOAaMt8WB6xIx', '7DjtLnZKMipNZDt6SE9iEq', '63mnZ0zF5fBwJzYg2pDo9e', '1M8HoYKrARGVNKW3FZpXW1', '2mEhT8wY4VE72wWhLQnGew', '0xXmPzAdGlPBaJ0csqYxYs', '1fDUds6Gcl87WHMvGUxmn4', '7HfyP1aJUmpXFPOffL4SbP']",5730d2bb88e15285dc1ff5f8
7731,{'$oid': '5730d2bb88e15285dc1ff5fb'},The Black Keys â€“ El Camino,2b1c5fa450bbd29eb84422255edee2ae,"['5LCuFER5mMzL0fGNpClksf', '6DnfupwdspmFT2PYRjFH2F', '5lN1EH25gdiqT1SFALMAq1', '5S7kFUo496CoItemffWQb9', '1S8PKtVKvJWwOwfQpQxzWV', '3UD4sghkq8dHUwvKxln1nB', '5G1sTBGbZT5o4PNRc75RKI', '2ONpXycQzFmWiutUm7vpIC', '5HgAZuHFAU5qLLMYuIQkgq', '0hzBN7DGgtjBsTyZwTTKRS', '1PXsUXSM3LF2XNSkmIldPb']",5730d2bb88e15285dc1ff5fb
7882,{'$oid': '5730d2bb88e15285dc1ff692'},Miguel â€“ Kaleidoscope Dream,03b5f7f19c85078841cb79e1cba6afdd,"['2S0G1SPj0WIJ0x0OpeqWH7', '2LcRdR7R4qpW9yS8jXi89t', '6Q8nmDj0JIu0uxhugcIpBw', '4PB6UgngxohnFTuawJEGEZ', '3hdtMEnKDKJCB8DDnDdDBE', '3trS6e40JCVUOpPVt5OdHj', '2dtQyPfbUtTSCqX9aU9hfT', '6TY6HvaieEbI1uI28CGKiH', '1TuQv52cFfcZNPON82M7xF', '6ZXqRgiCopdkul0cPXWxre', '0EHqrO4eiC84rVW3pZxMXX']",5730d2bb88e15285dc1ff692
7891,{'$oid': '5730d2bb88e15285dc1ff69b'},Frank Ocean â€“ channel ORANGE 2,03b5f7f19c85078841cb79e1cba6afdd,"['1HwbgJAU9PZ7YbzKgVgoIF', '2pMPWE7PJH1PizfgGRMnR9', '0725YWm6Z0TpZ6wrNk64Eb', '7DfFc7a6Rwfi3YQMRbDMau', '4YZbVct8l9MnAVIROnLQdx', '5qR5b6Coq6srVHsa7vi7a0', '6jypaMkKsoc5npsVzxhksl', '0GAE689kVy7sFT2QWZH1Xa', '6MEDfjHxnVNcYmHe3mM6L2', '05tFLPSXJ1BbqIXy4Jeqfh', '1VMdwVq0yaTc4DeqSCi7DO', '2ohegz9maxzroKBu9YhcCM', '3GZD6HmiNUhxXYf8Gch723', '1fOkmYW3ZFkkjIdOZSf596', '1jRHh8JcdUV9zTiAmyzhU9', '4QhWbupniDd44EDtnh2bFJ', '5lcyIeEfwZTs8Ajw3kdF7P', '0msrDPXxZpts4FRnoX0bFr', '3iW3y326xuRpNVXzOMBZy5']",5730d2bb88e15285dc1ff69b
7892,{'$oid': '5730d2bb88e15285dc1ff69c'},Thestand4rd â€“ Thestand4rd,03b5f7f19c85078841cb79e1cba6afdd,"['19EwMv3xe14ZAISwInHnac', '3BXBO3n3cMfjMwWqYU3lqE', '5c9YHjSjEZxaCxsF1Gy5Jt', '0pYIbG6swaHaf4oTvZnRfQ', '49VLbSKExInHdbdOlnMLb8', '4Gb2EzP1VAwwFIEslG06W8', '3MuoFmMpOei1E7R0Pl48mV', '2AnGTbQzblTLdsEMtNElUm', '3N8bwPhsBgBRcg4RlpXXGU', '4hgyb3b7qZyeMyWqftCb5l', '6bHowC9ufGNFxrGw2de4bj', '2DYlCu6ENt9HzutTsHtYxe', '4YybVZDC1aBlNCnOuKygMo', '098VMOder0rstvov1bWtiO', '2hVeDwJ5JHbeNqQGvAU0fU', '4CxXO5u6xA4ZXyixQxXIjw', '6BkYkU0N1gCWLCDacYArOj', '517Nx6HF8ht3vmeBvhk1ZG', '0slqmVMNMCzcd9ohLNh2yG', '7nNfHmDyY9WlnBzUP2kgaf', '2pKNl2F6RJOTPzuiu8fOiO', '2l6SqNBszW3A1Sm7RP6zz2', '0pF48BkIHXPEuf2GBtm1PJ']",5730d2bb88e15285dc1ff69c
7894,{'$oid': '5730d2bb88e15285dc1ff69e'},Tinashe â€“ Aquarius,03b5f7f19c85078841cb79e1cba6afdd,"['7uwVSd76HcCBqRzIxDJYcf', '3HaguZbnnxwjM2DCGB081u', '4XoCdr4ndhxaXYx7hXPow9', '6phKkVuSzTNEriX3uciCb5', '4teaV0vz7oCWYyPHLMKLfQ', '3d9Q5xaSpLR0x0NSAeRcUM', '4MlS9uLdQosggVJe91GJme', '3jVtllWS5CFFWLQng8sKsr', '0DqKMbPXhUIXcgDOVmohiM', '5Lp3yhnEHrcsE1BYiT06r8', '1y4qUmdo0DTgKC5OME5zie', '4oOzx2fEmOpPWb9LK2ReX0', '4RSYgNxty83tnXcexSdgVA', '1hyeUTrRd000AXLPDxV4q2', '1kXmApTm4wonqscYBoLwxj', '6EHszOA82EUuI3viOlIUDu', '3E3Wt98vDsBL652iQC8Ya9', '100E1H4muHUd6qWOCe0g7M']",5730d2bb88e15285dc1ff69e
7901,{'$oid': '5730d2bb88e15285dc1ff6a5'},Present,03b5f7f19c85078841cb79e1cba6afdd,"['2C1KgZbFiogNUngkmHbWhi', '1cdzfFjEbUbgTm5nv3FgXR', '0WsYxNLEUyq4OH9h628NWx', '1R6hlXECMJgMvgHwNpW9XX', '1OXfWI3FQMdsKKC6lkvzSx', '2qaUtHppsRfrrkip1BSXWK', '3DnzEB8Ffnp5sjnCbOugUX', '4PJucXvGSWqj87QOBHl4KC', '0IktbUcnAGrvD03AWnz3Q8', '0Tel1fmuCxEFV6wBLXsEdk', '3wQaW4rEZe7AaDrlrX4eDy', '7HX9f8AMBl0vQxAoAzLqhS', '0IxMJ80IPEfdPRYfIsEvas', '1HNkqx9Ahdgi1Ixy2xkKkL', '3DDGhkxq3FeUorZppSgeLE', '5YwEpVPELAA9zevh5Pogg8', '49s1fk9PR6fcUodGfcGD9i', '2YEr07055St40kz0aUfm4f', '1JmPASoql4lnXimD5ICqRP', '37jalmkAdkohJQj98FGU7r', '6Hm8qbvIicqaQmAWyevlda']",5730d2bb88e15285dc1ff6a5
7903,{'$oid': '5730d2bb88e15285dc1ff6a7'},Miguel-o-Rama,03b5f7f19c85078841cb79e1cba6afdd,"['7FOJvA3PxiIU0DN3JjQ7jT', '3n69hLUdIsSa1WlRmjMZlW', '4yPnPn9UENvl7KntadUiKS', '2bl9hO5BkcBgvY1hucWHQ2', '6voyiwXEsHp1KyEBBSURDB', '1yo5POfHJT1LASjQlsvF0Q', '4THgRPmLvhNmM9Lzj8qrvH', '3trS6e40JCVUOpPVt5OdHj', '2dDCkXBbVDI4YR21lrQRK6', '1OSkUAslVAljbEnG973Gfa', '60BVxPevV4Jr3Dj4M7Md0z', '5hABmqLQ49RNtErlQYZJtI', '5OFKWrKbS8iTIGxgjyHDzW', '0JXXNGljqupsJaZsgSbMZV', '4wBRAwvddxf90vN9BTdG2e', '47frcRoJTBMThg0qp04hiS', '2N3U8uTYhjX2KwGT0pf5x0', '3K2YM0zZwJMjQrzMqpkOSQ', '0mtDjI8gCiu99WXYhZbbek']",5730d2bb88e15285dc1ff6a7
7906,{'$oid': '5730d2bb88e15285dc1ff6aa'},Frank Ocean â€“ channel ORANGE,03b5f7f19c85078841cb79e1cba6afdd,"['1HwbgJAU9PZ7YbzKgVgoIF', '2pMPWE7PJH1PizfgGRMnR9', '0725YWm6Z0TpZ6wrNk64Eb', '7DfFc7a6Rwfi3YQMRbDMau', '4YZbVct8l9MnAVIROnLQdx', '6jypaMkKsoc5npsVzxhksl', '0GAE689kVy7sFT2QWZH1Xa', '6MEDfjHxnVNcYmHe3mM6L2', '05tFLPSXJ1BbqIXy4Jeqfh', '1VMdwVq0yaTc4DeqSCi7DO', '2ohegz9maxzroKBu9YhcCM', '3GZD6HmiNUhxXYf8Gch723', '1fOkmYW3ZFkkjIdOZSf596', '4QhWbupniDd44EDtnh2bFJ', '5lcyIeEfwZTs8Ajw3kdF7P', '0msrDPXxZpts4FRnoX0bFr', '3iW3y326xuRpNVXzOMBZy5']",5730d2bb88e15285dc1ff6aa
7907,{'$oid': '5730d2bb88e15285dc1ff6ab'},CHVRCHES,03b5f7f19c85078841cb79e1cba6afdd,"['4t7EGF0kXG5KeFrQ7hxdc1', '1UzmBvoUEuEFavkPnWBMPP', '2Z9iC4XkdFIJ57uz1e0sPx', '4jozjPDv6YVVDmDqDQqyTf', '3U4isOIWM3VvDubwSI3y7a', '5lEsJfDHPNNpXs7tQejSLY', '7uvYp5crr7lPh9T4zyMHfQ', '7tptFBIZxSHgTv9n6mgKlY', '3PvzvltQZLIKk9YgoMP3Yq', '2xYUn5R79VRPW12pZKuwYd', '6cNt9nIDbfLesqYixSBHDR', '0sXwModOsujAaxSP5pJ3cc', '2N127y5vyqdwEe6gDZSxs0', '3rvtRXFWpmXJofk5i7Y1Ft', '0WoohBjFAOoI4DH2HAJF4y', '6AZeGdRRGqzmoFZK0qscWr', '4QQg6DXsx6G3lv3W4A15CZ', '3LwP2XFecUVTxpn9QcPPrI']",5730d2bb88e15285dc1ff6ab
7909,{'$oid': '5730d2bb88e15285dc1ff6ad'},Crystal Castles â€“ (III),03b5f7f19c85078841cb79e1cba6afdd,"['2rG0suHy1HWApXi9NZhw5o', '3AFpIlNR4DEJ1WC7qyOHU8', '67cdrrKC32SfLTcYMPDfcK', '2VCYocQNzewllGaFs8BJSi', '3lfQVVHkh8vFPi7LraIlMR', '6E1YebXpPPtujMUljDNlOo', '6zmGmMfP6FsHvKwEonQjFU', '3VcPns62t2aE2nJuu4Iaj8', '1gjF5BzRNNpY6OaRXF9L18', '26ZzSLUJMmYp5u1hDELEWH', '6AevYDd63Dt1A1IIbNwxfP', '6xgqL1OGWgeWkVDmUDv3fR']",5730d2bb88e15285dc1ff6ad
7910,{'$oid': '5730d2bb88e15285dc1ff6ae'},DRAKE,03b5f7f19c85078841cb79e1cba6afdd,"['6AUotLBFQxA9bYJ07SjhgB', '67wABU4SjBlnDHB0KiU3HL', '6Oq4uzfoAsYrEi8wMXrc2X', '6V2D8Lls36APk0THDjBDfE', '4jaURnMoDy6uI9Z7udvCGp', '4jtyUzZm9WLc2AdaJ1dso7', '4cnJRcT5MWgBdDnUs2qytQ', '0GvFRCuf55apnh0XTA7Gge', '14Rcq31SafFBHNEwXrtR2B', '02cwKlGLw5YdfjvLGk7brd', '0ozry27inEakRn8I4MhEem', '2oNU4Dv1EmXdAEpOgl0NSr', '7yaIL6GK7d6buv8aLFyxab', '1ykLM2pwCUv48ZXb6v3Vhi', '5hJFhO9dvhJoDvUZZ9iWSw', '0PRiQvE5UAJgkV9lMelB6S', '3WhYiPGO1FFYUf25l67nGt', '5EmCpD8tUj78VW3kgaEjME', '4kNvYhyl8R6m1vykVkcuBu', '002ACexkmSNT8fIU7mXUlP', '6HSqyfGnsHYw9MmIpa9zlZ', '5eIipGMYjTBnOPB8iRvL5k', '3wdag47U7DTtAFjj0frtrJ']",5730d2bb88e15285dc1ff6ae
7917,{'$oid': '5730d2bb88e15285dc1ff6b5'},J. Cole â€“ 2014 Forest Hills Drive,03b5f7f19c85078841cb79e1cba6afdd,"['4YwNf1fLZt9IQhJeHNWfBi', '01VGA34ATxwp0Xo1ldduo2', '30Chv2SmIry70YwtmtaKnj', '16qYlQ6koFxYVbiJbGHblz', '1HNs07uZxZniPNmniw2GTa', '6NyhBA9M6KK0fuVsojxL00', '7lL3MvFWFFSD25pBz72Agj', '62vpWI1CHwFy7tMIcSStl8', '4qRjfovbhI4EwP7VQNfxVW', '4txn9qnwK3ILQqv5oq2mO3', '4gkl7QbQvBd3TM9PhlWFkI', '4Tjh34RS4ACZ6f6srlDBg8', '7eCxrQTZG89B7fOzPc7vJU', '6Ius4TC0L3cN74HT7ENE6e']",5730d2bb88e15285dc1ff6b5
7923,{'$oid': '5730d2bb88e15285dc1ff6bb'},Explore and Exhale,03b5f7f19c85078841cb79e1cba6afdd,"['2yOfUqM05UnerEVqYXhdgF', '2lvnuuL1H3mDra4nO2ynH0', '5NCGQUqdlJbqmG83tFc7cU', '7qUoDTmVj07qUf6ZBDhWKl', '3QNvuZpUBVXw2BZOTmvceF', '61n8IsQQ2HaE0ech0l21oa', '4uAoj4DosgBPhQxmOI5kLU', '5l2tnv4jCnR954tHd8tPhm', '1KTIWkoRtIbWkAIxUTJu0t', '1eILl1pfe0oitma5v6oGyZ', '6qS1YJK6aeMD1swDYr68Fk', '0J60cbilE8c10Iqunpv1z8', '2c5wml8wsBnPfNSbCZ574T', '2cbic3TiUENlJX91y67ARR', '3BcMH3WDHOgl6RaDKGauRU', '4CPakFAbMBET0kTdg15Yha', '4d8EFwexIj2rtX4fIT2l8Q', '6aOny95xwNOKMO4DbJgmdZ', '2JGSZk5y65ZF79mtDz0o9r', '3lt2LqqqvnIiNWtYmuuswj', '64NxoYUHO4c1XTzRLHPuXx', '6YYaBhJzzXLIcTBdElGkss', '3DgEeHFWREJ0TK3RiPjWwQ', '7vATuVTsvj0ponCsuj32zL', '2gCvWjrHt6PVJjIN1amlje', '2zCvSFWHkMvZ1ut71MMtyi', '47pWumFhvzGkjipg4oYrkH', '48bPaceCMUmNmRGWPEIs8b', '4fbvXwMTXPWaFyaMWUm9CR', '2KrIVRYbzxFhrtIs6iDZpn', '4SAMBHDFgl8obetUsK4fte']",5730d2bb88e15285dc1ff6bb
7924,{'$oid': '5730d2bb88e15285dc1ff6bc'},JACK,03b5f7f19c85078841cb79e1cba6afdd,"['1zuKjpp4t7BS8JPKi6mkQr', '4vWNhCGqrNVfZxunY47GDf', '1lpfCky51n6oxDHtbom8ud', '4HkIzBgEyNr8MogcWVnbqJ', '1A2PVHd6kWaMlaJVkMfXmz', '4dTVgHZFPlaq9nPbLVVLSG', '3dOAXUx7I1qnzWzxdnsyB8', '5YVxDOpo3E7uyZbQDIPb2O', '4ZwPUKS2nsfJ6AhtWVGUuZ', '6uQKuonTU8VKBz5SHZuQXD', '5PUvinSo4MNqW7vmomGRS7', '4GzDUKkd1RwAtYZMMUBM3W', '2AYEOC02WLhUiOoaig2SEH', '2sLwPnIP3CUVmIuHranJZU', '3VZQshi4COChhXaz7cLP02', '3XSczvk4MRteOw4Yx3lqMU', '1iw4yy8dDH9TcSEcOEWVnO', '0W2mz7mvaBaEsC4rmoRNPn', '3BE0getU08uXas8ZjULABA', '7IYBzh7vJx5eqz00eXkFNW', '2YC6ET3q1F29B0V7UcPV70', '4Ip2JTqyVA9OOEFvNAkzdf', '36lqt57OHqk48BVFzPDEKt', '35aNHKBZWXXbL9KQK7O5Nk', '48kEsmDHgw3r44pLVrToyq', '4wm2zEnkngeIGougv6vCNx', '5PtEpuVX03k9bOUwilL5EO', '06N8bsQCl8uFzNcECsIIkD', '25nzKGDiua1lE9Qo5V19GL', '4pyAugZe4AVXBTZxdzg7vW', '5kVSEpbyuLIVuPM1i2KivC', '054ue8u2erwwGNgSIZLEPq', '3J6i6d4VLH2GZByE6wvHnn', '0qcr5FMsEO85NAQjrlDRKo', '119c93MHjrDLJTApCVGpvx', '7d1nPsb5AFrmqn4IKoj9DG', '1TEZWG1FdjzDdercCguTwj', '4FX9PmegXGhfrEICEJDCzO']",5730d2bb88e15285dc1ff6bc
7927,{'$oid': '5730d2bb88e15285dc1ff6bf'},moody,2c1a10869f8d6c56afc0ce17c38f5de8,"['4osrEm2iY3QcTUcQuFUtfW', '4xoWn5d3AwNtgCKyk4TB8G', '1y7ck7jcflxJNYQTQsuZPq', '28klQVn4bglu8o1fUBGij7', '6EBtUFeR3yMlMyB0d9Yws7', '18NraLTz4jpyjrrIbaPDSt', '5p9XWUdvbUzmPCukOmwoU3', '77tPXnmyMX9XgyDR039pBZ', '4BuS4mWBsaVyBpOaoFEWfZ', '3du7d2UqPfl5nT1iSKSgpl', '2GesBzsIghGgDtpOuqRMk3', '3oTlkzk1OtrhH8wBAduVEi', '3xwA3cpF6QBiVpE2nCbZvQ', '6Rd1Kc8kBTizlRa23LD3rP', '5C9lh9Yd8vrIr2rSu3a3u8', '0KlAXgLzTsscBkAl0E9Zej', '7xjzCVMDynvcoby2ASLcNn', '0kUMtZVaYb7EETkBdrEXXA', '2IMvWZAxNLXAakXZrRrv2E', '2BhcmOJ6G7ZmInsKSMJdq8', '21hfF2VGW4Wdc0DEIKxIcc', '3uDtL4sNoHkgLRKiHxYBG5', '3VZpGaToGtBnphXQDNv2GO', '54QOI8ZA7NJT47whZs6idr', '4jrqkTSKcIUA7RN8SVa04W', '1t6LEsE8JyZouU2iITre1F']",5730d2bb88e15285dc1ff6bf
